species	transcript_id	seqid	strand	reference_pass	group	original_index0	reference_index0	original_found	original_boundary_conditional_logp	original_intron_feature_logp	original_boundary_joint_logp	original_source	original_chunk	original_chunk_offset	reference_found	reference_boundary_conditional_logp	reference_intron_feature_logp	reference_boundary_joint_logp	reference_source	reference_chunk	reference_chunk_offset	delta_boundary_conditional_logp	delta_intron_feature_logp	delta_boundary_joint_logp
Cquinoa	C_Quinoa_Scaffold_2939_gene_66.t1	C_Quinoa_Scaffold_2939	-	True	exact_chain_control	1054318	1054318	True	-0.003758765801692654	-0.0404212855265742	-0.04405783138858599	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_2939/predictions_C_Quinoa_Scaffold_2939/predictions.0.zarr/negative	13	73069	True	-0.003758765801692654	-0.0404212855265742	-0.04405783138858599	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_2939/predictions_C_Quinoa_Scaffold_2939/predictions.0.zarr/negative	13	73069	0.0	0.0	0.0
Cquinoa	C_Quinoa_Scaffold_3298_gene_151.t1	C_Quinoa_Scaffold_3298	+	True	changed_donor	6510521	6512407	True	-0.005040582258970083	-0.10040957034540998	-0.10489447586710288	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3298/predictions_C_Quinoa_Scaffold_3298/predictions.0.zarr/positive	44	112569	True	-9.781324911972018	-0.024612465510039705	-9.805979116612434	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3298/predictions_C_Quinoa_Scaffold_3298/predictions.0.zarr/positive	44	114455	-9.776284329713047	0.07579710483537028	-9.701084640745332
Cquinoa	C_Quinoa_Scaffold_3333_gene_298.t1	C_Quinoa_Scaffold_3333	-	False	changed_donor	2805182	2802344	True	-0.010196049228406334	-0.10161806921067784	-0.11083390779985569	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3333/predictions_C_Quinoa_Scaffold_3333/predictions.0.zarr/negative	17	100338	True	-6.426174082485913	-0.03859198992570034	-6.464716819817067	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3333/predictions_C_Quinoa_Scaffold_3333/predictions.0.zarr/negative	17	97500	-6.415978033257506	0.0630260792849775	-6.353882912017211
Cquinoa	C_Quinoa_Scaffold_3379_gene_14.t1	C_Quinoa_Scaffold_3379	+	False	changed_donor	528959	530090	True	-0.037561449112876844	-0.48117608709406934	-0.5163152310335466	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3379/predictions_C_Quinoa_Scaffold_3379/predictions.0.zarr/positive	3	117311	True	-7.391557165997341	-0.5476504603693013	-7.938520043117504	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3379/predictions_C_Quinoa_Scaffold_3379/predictions.0.zarr/positive	3	118442	-7.353995716884464	-0.06647437327523198	-7.422204812083957
Cquinoa	C_Quinoa_Scaffold_3389_gene_148.t1	C_Quinoa_Scaffold_3389	-	False	changed_donor	3037772	3030534	True	-9.968834868126923	-0.18880762585246158	-10.157693174397213	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3389/predictions_C_Quinoa_Scaffold_3389/predictions.0.zarr/negative	35	5634	True	-0.0009747933950814414	-0.003899155249951214	-0.004872935236100773	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3389/predictions_C_Quinoa_Scaffold_3389/predictions.0.zarr/negative	34	143804	9.967860074731842	0.18490847060251037	10.152820239161112
Cquinoa	C_Quinoa_Scaffold_3514_gene_121.t1	C_Quinoa_Scaffold_3514	-	False	changed_donor	926802	924793	True	-0.0072425429527873675	-0.06537004413478309	-0.07217488752876688	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3514/predictions_C_Quinoa_Scaffold_3514/predictions.0.zarr/negative	20	30365	True	-6.392517543454989	-0.0567208693355572	-6.449030735609869	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3514/predictions_C_Quinoa_Scaffold_3514/predictions.0.zarr/negative	20	28356	-6.385275000502202	0.00864917479922589	-6.376855848081101
Cquinoa	C_Quinoa_Scaffold_3624_gene_11.t1	C_Quinoa_Scaffold_3624	-	False	changed_donor	464138	461078	True	-10.156305128014516	-0.2448095811816362	-10.401191118057401	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3624/predictions_C_Quinoa_Scaffold_3624/predictions.0.zarr/negative	4	56524	True	-9.515755216248671	-0.0031774825136388074	-9.518931351440727	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3624/predictions_C_Quinoa_Scaffold_3624/predictions.0.zarr/negative	4	53464	0.6405499117658451	0.2416320986679974	0.8822597666166736
Cquinoa	C_Quinoa_Scaffold_3787_gene_278.t1	C_Quinoa_Scaffold_3787	+	False	changed_donor	3310393	3313356	True	-0.006454974765398358	-0.09500177477738347	-0.10080672176566852	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3787/predictions_C_Quinoa_Scaffold_3787/predictions.0.zarr/positive	22	111417	True	-7.844566036067557	-0.014414147635833707	-7.858925619418184	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3787/predictions_C_Quinoa_Scaffold_3787/predictions.0.zarr/positive	22	114380	-7.838111061302159	0.08058762714154977	-7.7581188976525155
Cquinoa	C_Quinoa_Scaffold_3799_gene_27.t1	C_Quinoa_Scaffold_3799	-	False	changed_donor	415326	412865	True	-9.21889209824473	-0.2885619447574901	-9.507603551916654	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3799/predictions_C_Quinoa_Scaffold_3799/predictions.0.zarr/negative	36	55713	True	-0.0031809143761174496	-0.011171193834256243	-0.0143037683816436	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3799/predictions_C_Quinoa_Scaffold_3799/predictions.0.zarr/negative	36	53252	9.215711183868613	0.27739075092323384	9.493299783535011
Cquinoa	C_Quinoa_Scaffold_3799_gene_200.t1	C_Quinoa_Scaffold_3799	+	True	changed_donor	2297875	2299763	True	-0.01578001848332944	-0.03905828430341263	-0.0548356914950654	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3799/predictions_C_Quinoa_Scaffold_3799/predictions.0.zarr/positive	15	116755	True	-0.00035978020782234665	-0.0016841921661185921	-0.0020438211232036707	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3799/predictions_C_Quinoa_Scaffold_3799/predictions.0.zarr/positive	15	118643	0.015420238275507092	0.037374092137294035	0.05279187037186173
Cquinoa	C_Quinoa_Scaffold_3820_gene_166.t1	C_Quinoa_Scaffold_3820	-	True	exact_chain_control	5699222	5699222	True	-0.0062288004901227545	-0.10947144151893884	-0.11505220328112475	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3820/predictions_C_Quinoa_Scaffold_3820/predictions.0.zarr/negative	47	32542	True	-0.0062288004901227545	-0.10947144151893884	-0.11505220328112475	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3820/predictions_C_Quinoa_Scaffold_3820/predictions.0.zarr/negative	47	32542	0.0	0.0	0.0
Cquinoa	C_Quinoa_Scaffold_3820_gene_215.t1	C_Quinoa_Scaffold_3820	+	True	changed_donor	6826492	6826450	True	-0.05803871828030438	-0.1239371987696738	-0.18236072291955763	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3820/predictions_C_Quinoa_Scaffold_3820/predictions.0.zarr/positive	46	137724	True	-3.1025296517882337	-2.6451050785597374	-5.747203383807557	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3820/predictions_C_Quinoa_Scaffold_3820/predictions.0.zarr/positive	46	137682	-3.0444909335079293	-2.5211678797900636	-5.564842660887999
Cquinoa	C_Quinoa_Scaffold_3820_gene_481.t1	C_Quinoa_Scaffold_3820	-	True	changed_donor	10684206	10682008	True	-0.010856426734886515	-0.11759062093136263	-0.12721205363474253	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3820/predictions_C_Quinoa_Scaffold_3820/predictions.0.zarr/negative	12	71606	True	-0.0024529327817202073	-0.008117917256008411	-0.010553542945880956	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_3820/predictions_C_Quinoa_Scaffold_3820/predictions.0.zarr/negative	12	69408	0.008403493953166308	0.10947270367535422	0.11665851068886157
Cquinoa	C_Quinoa_Scaffold_4044_gene_13.t1	C_Quinoa_Scaffold_4044	+	True	changed_donor	1556794	1563651	True	-0.04846638647214663	-0.39174507440555395	-0.4394470275775517	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4044/predictions_C_Quinoa_Scaffold_4044/predictions.0.zarr/positive	11	2362	True	-0.0009943746361527062	-0.0033854154954333637	-0.004374270562580662	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4044/predictions_C_Quinoa_Scaffold_4044/predictions.0.zarr/positive	11	9219	0.04747201183599392	0.3883596589101206	0.43507275701497106
Cquinoa	C_Quinoa_Scaffold_4087_gene_102.t1	C_Quinoa_Scaffold_4087	+	True	changed_donor	1283669	1285738	True	-0.006659513016932017	-0.09905046197431844	-0.10503731547614148	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4087/predictions_C_Quinoa_Scaffold_4087/predictions.0.zarr/positive	8	120405	True	-0.000455365805189345	-0.0019634392142933166	-0.0024159309561317954	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4087/predictions_C_Quinoa_Scaffold_4087/predictions.0.zarr/positive	8	122474	0.006204147211742672	0.09708702276002512	0.10262138452000968
Cquinoa	C_Quinoa_Scaffold_4119_gene_64.t1	C_Quinoa_Scaffold_4119	-	True	changed_donor	767081	769931	True	-0.0028938668301519144	-0.027444988323510167	-0.030268620549336767	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4119/predictions_C_Quinoa_Scaffold_4119/predictions.0.zarr/negative	17	38869	True	-5.911273170078092	-5.672688077079375	-11.58675344415472	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4119/predictions_C_Quinoa_Scaffold_4119/predictions.0.zarr/negative	17	41719	-5.90837930324794	-5.645243088755865	-11.556484823605384
Cquinoa	C_Quinoa_Scaffold_4209_gene_52.t1	C_Quinoa_Scaffold_4209	-	True	changed_donor	3619693	3622356	True	-0.1220037948195336	-0.09505937165140388	-0.21735771816441352	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4209/predictions_C_Quinoa_Scaffold_4209/predictions.0.zarr/negative	21	73500	True	-0.09578817084136326	-0.7253356391999519	-0.8200840944946597	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4209/predictions_C_Quinoa_Scaffold_4209/predictions.0.zarr/negative	19	88451	0.026215623978170344	-0.630276267548548	-0.6027263763302462
Cquinoa	C_Quinoa_Scaffold_4244_gene_128.t1	C_Quinoa_Scaffold_4244	+	True	changed_donor	7851261	7850946	True	-0.005189183810310638	-0.07053487394469515	-0.07533347622378228	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4244/predictions_C_Quinoa_Scaffold_4244/predictions.0.zarr/positive	53	144637	True	-5.820945106264697	-4.616372076720646	-10.440543461446952	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4244/predictions_C_Quinoa_Scaffold_4244/predictions.0.zarr/positive	53	144322	-5.815755922454386	-4.545837202775951	-10.365209985223169
Cquinoa	C_Quinoa_Scaffold_4266_gene_84.t1	C_Quinoa_Scaffold_4266	-	True	changed_donor	2190697	2188071	True	-0.01045517721940703	-0.05933213466021581	-0.06917946839216782	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4266/predictions_C_Quinoa_Scaffold_4266/predictions.0.zarr/negative	0	26785	True	-12.062508193257889	-0.0016843599503815199	-12.064195933507932	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4266/predictions_C_Quinoa_Scaffold_4266/predictions.0.zarr/negative	0	24159	-12.052053016038482	0.05764777470983429	-11.995016465115764
Cquinoa	C_Quinoa_Scaffold_4329_gene_10.t1	C_Quinoa_Scaffold_4329	+	False	changed_donor	230580	232394	True	-0.005447247548339362	-0.04937375737891392	-0.05454248132924011	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4329/predictions_C_Quinoa_Scaffold_4329/predictions.0.zarr/positive	1	89268	True	-0.000506232424633879	-0.0022649057775971926	-0.0027675979929355776	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4329/predictions_C_Quinoa_Scaffold_4329/predictions.0.zarr/positive	1	91082	0.004941015123705483	0.047108851601316726	0.051774883336304534
Cquinoa	C_Quinoa_Scaffold_4480_gene_453.t1	C_Quinoa_Scaffold_4480	+	True	changed_donor	4466885	4468756	True	-12.187508040088444	-0.0393189419813309	-12.22683249162193	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4480/predictions_C_Quinoa_Scaffold_4480/predictions.0.zarr/positive	30	104645	True	-0.00084692424364885	-0.003973105084526196	-0.00481715369090896	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4480/predictions_C_Quinoa_Scaffold_4480/predictions.0.zarr/positive	30	106516	12.186661115844796	0.035345836896804705	12.222015337931023
Cquinoa	C_Quinoa_Scaffold_4480_gene_820.t1	C_Quinoa_Scaffold_4480	-	True	changed_donor	9881172	9878138	True	-7.953719201019716	-0.1253906431631604	-8.079064010568453	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4480/predictions_C_Quinoa_Scaffold_4480/predictions.0.zarr/negative	8	96328	True	-0.00036270817231542907	-0.002122965374300456	-0.0024852577699681078	genecad_result/predictions/Cquinoa_full_finetuned/C_Quinoa_Scaffold_4480/predictions_C_Quinoa_Scaffold_4480/predictions.0.zarr/negative	8	93294	7.9533564928474005	0.12326767778885994	8.076578752798486
Othomaeum	Oropetium_genomic_20141112_002_gene_183.t1	Oropetium_genomic_20141112_002	-	True	exact_chain_control	1153110	1153110	True	-0.009593825189236682	-0.07352094501327944	-0.08242362373694201	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_002/predictions_Oropetium_genomic_20141112_002/predictions.0.zarr/negative	27	131746	True	-0.009593825189236682	-0.07352094501327944	-0.08242362373694201	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_002/predictions_Oropetium_genomic_20141112_002/predictions.0.zarr/negative	27	131746	0.0	0.0	0.0
Othomaeum	Oropetium_genomic_20141112_002_gene_808.t1	Oropetium_genomic_20141112_002	-	True	changed_donor	4706989	4707355	True	-0.012014400569933414	-0.05513134206442594	-0.0664790212696591	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_002/predictions_Oropetium_genomic_20141112_002/predictions.0.zarr/negative	13	167161	True	-5.038006054587643	-5.1483307482746685	-10.183508371884358	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_002/predictions_Oropetium_genomic_20141112_002/predictions.0.zarr/negative	13	167527	-5.02599165401771	-5.093199406210243	-10.117029350614699
Othomaeum	Oropetium_genomic_20141112_002_gene_1054.t1	Oropetium_genomic_20141112_002	+	True	changed_donor	7165893	7167402	True	-0.004151448168898675	-0.018304150655924722	-0.022377021087475413	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_002/predictions_Oropetium_genomic_20141112_002/predictions.0.zarr/positive	30	223173	True	-0.00047818816338551784	-0.0018970583526627394	-0.0023745292180707978	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_002/predictions_Oropetium_genomic_20141112_002/predictions.0.zarr/positive	30	224682	0.003673260005513157	0.016407092303261983	0.020002491869404615
Othomaeum	Oropetium_genomic_20141112_006_gene_508.t1	Oropetium_genomic_20141112_006	-	True	changed_donor	4680636	4679297	True	-0.016720073457018092	-0.1272087168100211	-0.143745696390305	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_006/predictions_Oropetium_genomic_20141112_006/predictions.0.zarr/negative	0	28304	True	-0.003436421156702174	-0.02033818675852661	-0.023695883141042096	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_006/predictions_Oropetium_genomic_20141112_006/predictions.0.zarr/negative	0	26965	0.013283652300315918	0.1068705300514945	0.1200498132492629
Othomaeum	Oropetium_genomic_20141112_007_gene_468.t1	Oropetium_genomic_20141112_007	+	True	exact_chain_control	3958001	3958001	True	-0.014912486098144218	-0.1796637796879499	-0.19466267428051154	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_007/predictions_Oropetium_genomic_20141112_007/predictions.0.zarr/positive	17	93425	True	-0.014912486098144218	-0.1796637796879499	-0.19466267428051154	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_007/predictions_Oropetium_genomic_20141112_007/predictions.0.zarr/positive	17	93425	0.0	0.0	0.0
Othomaeum	Oropetium_genomic_20141112_008_gene_477.t1	Oropetium_genomic_20141112_008	+	False	changed_donor	3068765	3067824	True	-6.5070947509456705	-2.0889231904311916	-8.594772120253	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_008/predictions_Oropetium_genomic_20141112_008/predictions.0.zarr/positive	13	113501	True	-0.8037057588131984	-0.5048748322510792	-1.305764336525667	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_008/predictions_Oropetium_genomic_20141112_008/predictions.0.zarr/positive	13	112560	5.7033889921324725	1.5840483581801124	7.289007783727333
Othomaeum	Oropetium_genomic_20141112_010_gene_339.t1	Oropetium_genomic_20141112_010	+	False	changed_donor	2006800	2006768	True	-0.03155193856826122	-0.25163987428011536	-0.28311061964359396	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_010/predictions_Oropetium_genomic_20141112_010/predictions.0.zarr/positive	8	220944	True	-5.351784639325669	-4.816662287601373	-10.172549283692376	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_010/predictions_Oropetium_genomic_20141112_010/predictions.0.zarr/positive	8	220912	-5.320232700757408	-4.565022413321257	-9.889438664048782
Othomaeum	Oropetium_genomic_20141112_010_gene_614.t1	Oropetium_genomic_20141112_010	+	True	exact_chain_control	3653833	3653833	True	-0.004264470807215481	-0.032673671602501564	-0.0368303268508372	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_010/predictions_Oropetium_genomic_20141112_010/predictions.0.zarr/positive	16	82121	True	-0.004264470807215481	-0.032673671602501564	-0.0368303268508372	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_010/predictions_Oropetium_genomic_20141112_010/predictions.0.zarr/positive	16	82121	0.0	0.0	0.0
Othomaeum	Oropetium_genomic_20141112_011_gene_42.t1	Oropetium_genomic_20141112_011	+	False	changed_donor	263912	264406	True	-0.0051887127717926695	-0.05993496597464354	-0.0648637008060069	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_011/predictions_Oropetium_genomic_20141112_011/predictions.0.zarr/positive	1	32488	True	-9.968818380404993	-0.02254288056012932	-9.991393222750771	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_011/predictions_Oropetium_genomic_20141112_011/predictions.0.zarr/positive	1	32982	-9.963629667633201	0.03739208541451422	-9.926529521944765
Othomaeum	Oropetium_genomic_20141112_011_gene_316.t1	Oropetium_genomic_20141112_011	-	False	changed_donor	2115032	2113567	True	-0.0053517503685984735	-0.040260324666790304	-0.04535537990839078	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_011/predictions_Oropetium_genomic_20141112_011/predictions.0.zarr/negative	7	48333	True	-0.0017574767389962886	-0.013204254953758543	-0.014934877134633595	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_011/predictions_Oropetium_genomic_20141112_011/predictions.0.zarr/negative	7	46868	0.003594273629602185	0.02705606971303176	0.030420502773757185
Othomaeum	Oropetium_genomic_20141112_013_gene_39.t1	Oropetium_genomic_20141112_013	-	True	changed_donor	545020	543921	True	-0.013730402356435523	-0.12122837806295372	-0.13507930709577298	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_013/predictions_Oropetium_genomic_20141112_013/predictions.0.zarr/negative	14	59205	True	-5.022220898576176	-5.774527202906276	-10.796026479420075	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_013/predictions_Oropetium_genomic_20141112_013/predictions.0.zarr/negative	14	58106	-5.008490496219741	-5.653298824843322	-10.660947172324303
Othomaeum	Oropetium_genomic_20141112_013_gene_292.t1	Oropetium_genomic_20141112_013	+	True	changed_donor	2694417	2698021	True	-0.066247401349802	-0.3401397298460811	-0.40537658748846317	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_013/predictions_Oropetium_genomic_20141112_013/predictions.0.zarr/positive	12	15633	True	-9.468909711148648	-0.006428759460447964	-9.47534741230517	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_013/predictions_Oropetium_genomic_20141112_013/predictions.0.zarr/positive	12	19237	-9.402662309798846	0.33371097038563313	-9.069970824816707
Othomaeum	Oropetium_genomic_20141112_014_gene_53.t1	Oropetium_genomic_20141112_014	-	True	exact_chain_control	368734	368734	True	-0.006792903896864821	-0.03435415206632442	-0.040932937550698156	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_014/predictions_Oropetium_genomic_20141112_014/predictions.0.zarr/negative	14	76664	True	-0.006792903896864821	-0.03435415206632442	-0.040932937550698156	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_014/predictions_Oropetium_genomic_20141112_014/predictions.0.zarr/negative	14	76664	0.0	0.0	0.0
Othomaeum	Oropetium_genomic_20141112_014_gene_438.t1	Oropetium_genomic_20141112_014	+	True	exact_chain_control	2778585	2778585	True	-0.04098160098411707	-0.08278558276942771	-0.12293202582908247	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_014/predictions_Oropetium_genomic_20141112_014/predictions.0.zarr/positive	12	1497	True	-0.04098160098411707	-0.08278558276942771	-0.12293202582908247	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_014/predictions_Oropetium_genomic_20141112_014/predictions.0.zarr/positive	12	1497	0.0	0.0	0.0
Othomaeum	Oropetium_genomic_20141112_015_gene_27.t1	Oropetium_genomic_20141112_015	+	False	exact_chain_control	422170	422170	True	-0.002411144420737976	-0.019233723378504486	-0.021599021805294605	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_015/predictions_Oropetium_genomic_20141112_015/predictions.0.zarr/positive	1	198938	True	-0.002411144420737976	-0.019233723378504486	-0.021599021805294605	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_015/predictions_Oropetium_genomic_20141112_015/predictions.0.zarr/positive	1	198938	0.0	0.0	0.0
Othomaeum	Oropetium_genomic_20141112_015_gene_312.t1	Oropetium_genomic_20141112_015	+	True	changed_donor	2714820	2715980	True	-0.01466705804682622	-0.0827507708087003	-0.09740511620405723	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_015/predictions_Oropetium_genomic_20141112_015/predictions.0.zarr/positive	12	36036	True	-0.003269769323304139	-0.017045732616217002	-0.020254186871241586	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_015/predictions_Oropetium_genomic_20141112_015/predictions.0.zarr/positive	12	37196	0.011397288723522081	0.0657050381924833	0.07715092933281564
Othomaeum	Oropetium_genomic_20141112_017_gene_8.t1	Oropetium_genomic_20141112_017	-	True	changed_donor	255357	253596	True	-0.0033618441865721493	-0.004284469707211969	-0.007634028452483399	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_017/predictions_Oropetium_genomic_20141112_017/predictions.0.zarr/negative	11	220428	True	-0.0004688825620249304	-0.0013172771151603868	-0.0017826361067800889	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_017/predictions_Oropetium_genomic_20141112_017/predictions.0.zarr/negative	11	218667	0.002892961624547219	0.002967192592051582	0.00585139234570331
Othomaeum	Oropetium_genomic_20141112_023_gene_185.t1	Oropetium_genomic_20141112_023	+	True	exact_chain_control	1532127	1532127	True	-0.007761907730165163	-0.06349181577579799	-0.07075250028011437	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_023/predictions_Oropetium_genomic_20141112_023/predictions.0.zarr/positive	6	217311	True	-0.007761907730165163	-0.06349181577579799	-0.07075250028011437	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_023/predictions_Oropetium_genomic_20141112_023/predictions.0.zarr/positive	6	217311	0.0	0.0	0.0
Othomaeum	Oropetium_genomic_20141112_023_gene_238.t1	Oropetium_genomic_20141112_023	+	True	exact_chain_control	1983861	1983861	True	-0.003831351163325891	-0.02978900959854691	-0.033521818409774085	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_023/predictions_Oropetium_genomic_20141112_023/predictions.0.zarr/positive	9	11637	True	-0.003831351163325891	-0.02978900959854691	-0.033521818409774085	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_023/predictions_Oropetium_genomic_20141112_023/predictions.0.zarr/positive	9	11637	0.0	0.0	0.0
Othomaeum	Oropetium_genomic_20141112_036_gene_151.t1	Oropetium_genomic_20141112_036	-	False	changed_donor	996983	996553	True	-0.007285878516809952	-0.051105782325270965	-0.05801554062975356	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_036/predictions_Oropetium_genomic_20141112_036/predictions.0.zarr/negative	5	148742	True	-10.125061653303131	-0.027432652297456173	-10.152464939391972	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_036/predictions_Oropetium_genomic_20141112_036/predictions.0.zarr/negative	5	148312	-10.11777577478632	0.023673130027814793	-10.094449398762219
Othomaeum	Oropetium_genomic_20141112_044_gene_243.t1	Oropetium_genomic_20141112_044	+	True	changed_donor	1412539	1414111	True	-0.008651457547107277	-0.060611039920443144	-0.06879698739245788	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_044/predictions_Oropetium_genomic_20141112_044/predictions.0.zarr/positive	6	97723	True	-0.0027424027771658643	-0.00978910252821219	-0.01250535415858689	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_044/predictions_Oropetium_genomic_20141112_044/predictions.0.zarr/positive	6	99295	0.005909054769941413	0.050821937392230954	0.056291633233870986
Othomaeum	Oropetium_genomic_20141112_044_gene_277.t1	Oropetium_genomic_20141112_044	+	True	changed_donor	1586608	1587900	True	-0.03822888236426092	-0.48034388400993766	-0.5156789818009235	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_044/predictions_Oropetium_genomic_20141112_044/predictions.0.zarr/positive	7	52656	True	-0.002376019162640297	-0.016820871066363985	-0.019134607745694865	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_044/predictions_Oropetium_genomic_20141112_044/predictions.0.zarr/positive	7	53948	0.03585286320162062	0.4635230129435737	0.49654437405522867
